$\beta_{c||}$,$v_t/c$,$n_{spec}$,$\alpha_c$,$\tau_b$,$\alpha_b$,$D_b$,$vv_b$,$vv_e$,case,$k_\perp$,$k_{||}$,$\omega_r / \Omega_p$,$\gamma / \Omega_p$,$P_1$,$P_2$,$P_3$,$P_4$,$P_5$,$Re(E_x)$,$Im(E_x)$,$Re(E_y)$,$Im(E_y)$,$Re(E_z)$,$Im(E_z)$,$Re(B_x)$,$Im(B_x)$,$Re(B_y)$,$Im(B_y)$,$Re(B_z)$,$Im(B_z)$
2.0153203,0.00018171906,3,1.1712732,1.4541011,0.86425561,0.093601041,1.0572089,0.090486556,,,,,,,,,,,,,,,,,,,,,,
2.3721254,0.00017968113,3,0.68538231,2.0572507,1.1425236,0.085116521,0.88874769,0.069713674,136.0,0.001,0.46705,-0.38246,0.00088172,0.002306,-5.7252e-08,-1.1151e-07,0.0,0.0,1.0,0.0,2.05e-06,-1.0,0.000144,0.000341,18.9,-8210.0,-8210.0,-18.9,-0.0406,17.6
0.74777865,0.00015040002,3,1.2040987,1.5078176,1.817935,0.094240479,0.66045582,0.056880735,,,,,,,,,,,,,,,,,,,,,,
0.92111951,0.00013340461,3,0.71921492,0.75154424,0.79853302,0.090645462,0.78409404,0.065166786,,,,,,,,,,,,,,,,,,,,,,
0.088021412,8.4956322e-05,3,2.3955803,0.67359704,2.0429113,0.18313181,0.39870813,0.061714061,139.0,0.001,0.36447,0.54947,0.0031955,-0.0056112,-0.00018448,2.4293e-08,0.0,0.0,1.0,0.0,1.66e-06,-1.0,-0.000675,0.000279,29.3,5040.0,5040.0,-29.3,-0.0805,-13.8
0.58885318,0.00014810105,3,0.9703719,1.1057832,0.7015931,0.067109413,0.69004893,0.043396756,,,,,,,,,,,,,,,,,,,,,,
0.97839087,0.00017091702,3,0.66858137,1.6674196,1.9536225,0.13028753,1.0539899,0.12149294,,,,,,,,,,,,,,,,,,,,,,
0.47086194,0.00012167734,3,2.0786445,1.1758527,2.2695556,0.13934615,0.5514698,0.06744656,142.0,0.001,0.54473,0.46295,0.02224,-0.045,-0.0011855,2.0862e-08,0.0,0.0,1.0,0.0,7.2e-06,-1.0,-0.000219,0.0008,321.0,6690.0,6690.0,-321.0,-0.59,-12.3
0.85921425,0.00014276641,3,1.320873,1.0022351,0.75040168,0.058510236,0.94961298,0.052490514,,,,,,,,,,,,,,,,,,,,,,
0.46110743,0.00014897296,3,0.38478565,0.93414778,1.5762212,0.05475558,0.48433012,0.025142794,,,,,,,,,,,,,,,,,,,,,,
0.72359812,0.00014107995,3,0.66699439,0.78873515,0.59653723,0.11913135,0.8309015,0.088448837,145.0,0.001,0.48601,0.97525,0.00087382,2.0503e-05,-0.00091657,3.6974e-08,0.0,0.0,1.0,0.0,1.15e-06,1.0,0.000199,-9.43e-05,-3.88,-4330.0,4330.0,-3.87,0.00798,8.9
1.6859479,0.00012312586,3,0.18398307,0.60674375,1.2140262,0.078934632,1.655633,0.12112455,146.0,0.25972,0.17494,0.041907,0.061424,-0.066882,0.14787,-8.5384e-06,0.0,0.0,1.0,0.0,0.091,-0.0679,-0.113,-0.0237,212.0,5050.0,30600.0,-42100.0,-314.0,-7500.0
0.76114208,0.0001778164,3,0.54580075,1.776091,1.0995806,0.084478892,0.57528126,0.044813313,,,,,,,,,,,,,,,,,,,,,,
0.99784106,0.00017673233,3,0.46440545,1.0874182,0.67126751,0.069867581,0.64997011,0.042445172,148.0,0.001,0.45776,-0.85625,0.00023883,0.00027951,-5.2305e-07,-5.2436e-08,0.0,0.0,1.0,0.0,1.2e-06,-1.0,0.000227,0.000148,1.24,-4440.0,-4440.0,-1.24,-0.00272,9.7
0.35744622,0.0001336432,3,1.4842348,0.75336444,1.2633505,0.088121906,0.53158605,0.043050833,,,,,,,,,,,,,,,,,,,,,,
0.81282371,0.00014365069,3,0.95700896,0.83259273,0.56255704,0.082749695,0.91709846,0.07008972,150.0,0.001,0.5985,0.96735,0.0011083,0.00010921,-0.001255,3.0531e-08,0.0,0.0,1.0,0.0,1.02e-06,1.0,0.000228,-0.000161,-5.05,-4400.0,4400.0,-5.04,0.00844,7.36
0.663001,0.00015397515,3,1.0205112,1.0399542,0.97642565,0.070072472,0.53124893,0.034788378,,,,,,,,,,,,,,,,,,,,,,
0.9127267,0.00013895213,3,0.69765753,0.57023716,0.23422323,0.074749716,0.82709581,0.057525817,152.0,0.001,0.5985,1.0768,0.010564,0.00028956,-0.01011,3.0647e-08,0.0,0.0,1.0,0.0,7.79e-07,1.0,0.000208,-0.000131,-47.0,-4790.0,4790.0,-47.0,0.0785,8.0
0.49670914,0.00012753722,3,1.1445855,0.56811064,0.66264737,0.086224914,0.65830129,0.052255977,,,,,,,,,,,,,,,,,,,,,,
0.52043861,0.00013914803,3,1.5677923,0.6682142,0.91087669,0.10361703,0.60972899,0.057246678,154.0,0.001,0.3718,0.33972,0.0008007,-0.0026366,0.00028048,5.3547e-08,0.0,0.0,1.0,0.0,1.56e-05,-1.0,-0.000304,0.000714,14.7,6280.0,6280.0,-14.8,-0.0396,-16.9
0.51652515,0.00012647295,3,1.5375682,0.6584931,0.50917268,0.12155212,0.80442464,0.087181635,155.0,0.001,0.71589,1.2058,0.00056928,3.1961e-06,-0.00047536,1.7734e-08,0.0,0.0,1.0,0.0,6.99e-07,1.0,0.00021,-6.58e-05,-1.79,-3790.0,3790.0,-1.79,0.0025,5.29
0.29113203,9.5319148e-05,3,2.9854746,0.29141039,0.6636346,0.08699175,0.67931092,0.054364905,156.0,0.001,0.67751,0.57642,0.066043,-0.10302,0.0046648,1.6686e-08,0.0,0.0,1.0,0.0,3.59e-06,-1.0,-0.000487,0.00118,807.0,7040.0,7040.0,-807.0,-1.19,-10.4
0.88541037,0.00017010568,3,0.95580226,1.9331058,2.0145979,0.09789703,0.81553501,0.07272017,,,,,,,,,,,,,,,,,,,,,,
0.84161061,0.00014408985,3,0.85949582,1.1142536,1.4337704,0.068246745,0.94454294,0.060344011,,,,,,,,,,,,,,,,,,,,,,
0.36996168,7.1344592e-05,3,5.3620663,0.22202983,0.53090709,0.074928313,1.3706796,0.095543854,159.0,0.001,1.2594,0.72616,0.26499,-0.26588,0.00097402,6.4791e-09,0.0,0.0,1.0,0.0,9.68e-07,-1.0,3.58e-06,0.00126,3380.0,9260.0,9260.0,-3380.0,-2.68,-7.36
1.4076577,0.00015073997,3,1.2838273,2.2315645,2.2102613,0.089035913,0.85370624,0.069796585,160.0,0.001,0.42088,-0.21965,0.0010598,0.00038838,0.004434,-4.9685e-08,0.0,0.0,1.0,0.0,1.46e-05,1.0,-0.000156,-0.000622,-54.0,11200.0,-11200.0,-54.1,0.128,-26.7
0.30030483,9.0529349e-05,3,2.71434,0.37822142,1.24674,0.099535286,0.68747348,0.062233038,161.0,0.001,0.6228,0.55265,0.050797,-0.080484,-0.0014678,1.8211e-08,0.0,0.0,1.0,0.0,3.7e-06,-1.0,-0.000516,0.00107,689.0,7490.0,7490.0,-689.0,-1.11,-12.0
0.7294758,0.0001239695,3,1.4923384,0.7423566,1.5015508,0.082135484,0.906183,0.068780899,162.0,0.001,0.37551,0.31024,0.00083326,-0.0025362,-0.00014879,5.2446e-08,0.0,0.0,1.0,0.0,1.77e-05,-1.0,-0.000224,0.000659,21.3,7990.0,7990.0,-21.5,-0.0568,-21.3
0.84033114,0.00016895773,3,1.0278697,1.5790836,1.7146231,0.072127208,0.62922716,0.04233123,,,,,,,,,,,,,,,,,,,,,,
1.3061486,0.00017324269,3,0.52416599,1.6360135,0.85450184,0.12082992,0.94358832,0.10172325,164.0,0.001,0.48601,-0.65103,0.0012519,0.0019232,-2.2493e-08,-6.9406e-08,0.0,0.0,1.0,0.0,1.13e-06,-1.0,0.000207,0.000235,11.5,-5950.0,-5950.0,-11.4,-0.0236,12.2
1.2086014,0.0001629951,3,0.95151174,1.8224171,1.7018447,0.10986482,0.90164143,0.089251973,,,,,,,,,,,,,,,,,,,,,,
0.40727982,9.4122865e-05,3,2.7430065,0.57695252,0.77513605,0.13715611,0.64561826,0.077869669,166.0,0.001,0.69804,0.54669,0.067571,-0.11114,0.0038968,1.2437e-08,0.0,0.0,1.0,0.0,4.11e-06,-1.0,-0.000314,0.000971,997.0,8070.0,8070.0,-997.0,-1.43,-11.6
2.4759767,0.00015323899,3,0.95303261,0.92082113,1.2546952,0.061982051,1.5393769,0.089844272,,,,,,,,,,,,,,,,,,,,,,
0.62137038,0.00013071981,3,0.92033166,0.73293036,0.98178142,0.063152798,0.73254585,0.043514341,,,,,,,,,,,,,,,,,,,,,,
1.4587203,0.00015971174,3,0.79803616,1.1760181,1.316542,0.12322777,0.96969962,0.10638375,,,,,,,,,,,,,,,,,,,,,,
0.98408318,0.0001238457,3,1.3206934,1.1904567,1.0913305,0.094917573,1.1479914,0.099518508,,,,,,,,,,,,,,,,,,,,,,
0.73226929,0.00016584295,3,0.64600837,1.2655076,0.92838842,0.085690193,0.74828833,0.059060052,,,,,,,,,,,,,,,,,,,,,,
1.1494735,0.00016776711,3,1.1985577,1.6099286,0.98393255,0.088981979,0.88116139,0.072000228,,,,,,,,,,,,,,,,,,,,,,
2.0837154,0.00017634541,3,0.32701969,2.2349436,1.2120076,0.078646712,1.1938766,0.087048464,173.0,0.36092,0.26145,0.012521,0.054068,-0.025267,0.0061869,2.56e-05,0.0,0.0,1.0,0.0,0.107,-0.00461,-0.177,-0.0692,-914.0,4900.0,17500.0,-55600.0,1260.0,-6770.0
0.35349551,0.0001179836,3,1.7249953,0.58161426,0.98024249,0.071820058,0.69743538,0.046733335,174.0,0.001,0.38306,0.39302,0.0016978,-0.0043721,5.7055e-05,5.4006e-08,0.0,0.0,1.0,0.0,1.08e-05,-1.0,-0.000502,0.000799,27.1,6290.0,6290.0,-27.2,-0.0707,-16.4
2.2062151,0.00017279385,3,0.33945808,1.3441768,0.59844881,0.089426734,0.99582666,0.081744902,175.0,0.38662,0.26145,0.021371,0.06583,-0.036272,0.031937,5.6324e-06,0.0,0.0,1.0,0.0,0.0925,0.0021,-0.145,-0.0601,-1150.0,3280.0,17200.0,-42300.0,1700.0,-4850.0
0.58770525,0.00012899324,3,1.2329197,1.0472622,1.3546208,0.062741339,0.87328714,0.051555403,,,,,,,,,,,,,,,,,,,,,,
0.81609285,0.00017281147,3,0.57813305,1.38495,0.29388055,0.12219144,0.7438094,0.080990806,177.0,0.001,0.57492,1.2276,0.00027066,0.0001091,-0.00032962,2.9994e-08,0.0,0.0,1.0,0.0,6.79e-07,1.0,0.000186,-8.33e-05,-0.788,-3560.0,3560.0,-0.785,0.00137,6.2
0.66014183,0.00014508086,3,1.2791312,0.69068724,1.0455108,0.077722944,0.65800035,0.04745362,,,,,,,,,,,,,,,,,,,,,,
1.5534859,0.00016670937,3,0.44162318,1.080085,0.6888448,0.063428961,0.89910978,0.05362964,179.0,0.001,0.52871,-0.77721,0.0049371,0.0063725,-1.4248e-05,-6.0258e-08,0.0,0.0,1.0,0.0,8.85e-07,-1.0,0.000202,0.000214,39.0,-6140.0,-6140.0,-39.0,-0.0738,11.6
1.528598,0.00013373465,3,1.8325082,0.5515694,0.64901078,0.11719842,1.2904975,0.13537803,180.0,0.001,0.67751,0.38883,0.0411,-0.10516,0.0052887,1.4831e-08,0.0,0.0,1.0,0.0,9.44e-06,-1.0,-9.71e-05,0.000668,1010.0,9520.0,9520.0,-1010.0,-1.48,-14.0
2.1433232,0.00016698096,3,0.65857911,1.1845056,1.1162863,0.10629994,1.1048046,0.10615536,181.0,0.001,0.47644,-0.40229,0.0015654,0.0039084,-1.5713e-05,-1.0815e-07,0.0,0.0,1.0,0.0,1.85e-06,-1.0,0.000154,0.000335,34.0,-8740.0,-8740.0,-34.0,-0.0714,18.3
0.32234582,0.00010089528,3,2.9893928,0.6305638,0.73650998,0.16129944,0.64091587,0.0890202,182.0,0.001,0.67751,0.56683,0.073077,-0.11182,0.002514,1.1737e-08,0.0,0.0,1.0,0.0,3.59e-06,-1.0,-0.000447,0.000955,869.0,6740.0,6740.0,-869.0,-1.28,-9.95
0.72101086,0.00015358989,3,0.99680161,0.81839627,1.0100936,0.092816651,0.82814276,0.070337117,,,,,,,,,,,,,,,,,,,,,,
0.085059844,6.4161904e-05,3,5.4449859,0.18618831,0.81842542,0.088939987,0.50744539,0.041446224,184.0,0.001,0.76695,0.72889,0.10831,-0.108,0.001566,1.2951e-08,0.0,0.0,1.0,0.0,-6.09e-08,-1.0,-0.00143,0.0012,1020.0,6880.0,6880.0,-1020.0,-1.33,-8.97
0.7478379,0.0001575054,3,0.36657208,1.4828329,1.2300788,0.13162632,0.74830115,0.087039605,185.0,0.001,0.44416,-1.0907,0.00019503,0.00017887,-1.6754e-09,-4.8189e-08,0.0,0.0,1.0,0.0,9.09e-07,-1.0,0.0002,5.87e-05,0.768,-4270.0,-4270.0,-0.763,-0.00173,9.61
1.1969142,0.00015850585,3,0.37802094,0.98139155,0.90055293,0.066516772,1.0687957,0.0666591,186.0,0.001,0.49351,-0.93181,0.0024795,0.0026656,-4.0776e-06,-5.4036e-08,0.0,0.0,1.0,0.0,8.92e-07,-1.0,0.000217,0.000148,14.5,-5430.0,-5430.0,-14.5,-0.0293,11.0
1.549415,0.00014826319,3,1.0698059,0.78009731,0.15272646,0.10039185,0.99013948,0.090332657,187.0,0.001,0.72313,0.78894,0.016988,0.0056001,-0.027197,4.0827e-08,0.0,0.0,1.0,0.0,8.38e-07,1.0,0.000115,-0.000335,-129.0,-5970.0,5970.0,-129.0,0.178,8.26
0.92671263,0.00013147379,3,1.3112388,0.75788754,1.1898955,0.069109127,1.1400788,0.073695973,,,,,,,,,,,,,,,,,,,,,,
0.89417756,0.00014675845,3,1.1170268,1.0782933,1.6522609,0.086304143,0.74901092,0.059507109,,,,,,,,,,,,,,,,,,,,,,
1.1053337,0.00014548693,3,1.2975336,1.0428579,0.66830432,0.067035615,0.95562172,0.06003572,,,,,,,,,,,,,,,,,,,,,,
0.35531995,0.0001203318,3,1.1678745,1.2734717,2.0633378,0.082050227,0.8020469,0.060817536,,,,,,,,,,,,,,,,,,,,,,
0.7549566,0.00015586463,3,0.92887789,0.98702979,0.68920541,0.10514193,0.7048313,0.067056797,,,,,,,,,,,,,,,,,,,,,,
0.70393991,0.00015994855,3,0.99277955,0.95037198,0.64314228,0.15941384,0.75936979,0.1044094,,,,,,,,,,,,,,,,,,,,,,
0.5892936,0.00013184719,3,1.3372705,1.4717653,1.5888069,0.10345168,0.75052267,0.070363685,,,,,,,,,,,,,,,,,,,,,,
1.2416161,0.00014339533,3,1.0419983,0.8550542,0.86872208,0.085520253,1.1586392,0.091280423,195.0,0.001,0.4985,0.5815,0.00039913,0.00018629,-0.00087277,6.7671e-08,0.0,0.0,1.0,0.0,2.25e-06,1.0,0.000168,-0.000332,-4.03,-5860.0,5860.0,-4.02,0.00809,11.7
0.6024825,0.00014230135,3,0.75086612,1.0624133,1.4392359,0.11147861,0.76270509,0.076497689,,,,,,,,,,,,,,,,,,,,,,
0.97150087,0.0001472298,3,1.2202436,0.97005558,1.2579731,0.084778167,0.94531399,0.073878847,,,,,,,,,,,,,,,,,,,,,,
1.2632394,0.00011214941,3,1.4447461,0.6008476,1.1804317,0.093957238,1.4183583,0.12181944,198.0,0.001,0.43364,0.28539,0.002588,-0.0083953,-0.00065554,3.8667e-08,0.0,0.0,1.0,0.0,1.85e-05,-1.0,-0.000152,0.000602,102.0,11300.0,11300.0,-102.0,-0.235,-26.0
0.51663303,8.0692596e-05,3,3.628772,0.27702016,0.95242834,0.1026033,1.3087709,0.12178893,199.0,0.001,1.0026,0.6347,0.16647,-0.20059,-0.0024345,7.573e-09,0.0,0.0,1.0,0.0,2.09e-06,-1.0,-0.000122,0.00105,2520.0,9610.0,9610.0,-2520.0,-2.52,-9.59
0.31450275,9.7538541e-05,3,1.7836152,0.46243307,1.0688841,0.090304554,0.80180722,0.066409327,200.0,0.001,0.38901,0.41155,0.0021595,-0.0051252,-0.00011349,4.9454e-08,0.0,0.0,1.0,0.0,8.97e-06,-1.0,-0.000598,0.000769,38.0,7260.0,7260.0,-38.1,-0.0977,-18.7
1.1658614,0.00015553478,3,0.85806668,1.2815136,1.1230233,0.098334052,1.052538,0.094234087,,,,,,,,,,,,,,,,,,,,,,
0.8616786,0.00014718901,3,1.047874,1.0383857,0.77820444,0.094404049,1.025916,0.088496305,,,,,,,,,,,,,,,,,,,,,,
0.45732743,0.00013360052,3,0.74294072,0.8925091,1.5735013,0.15973254,0.72436398,0.099768639,,,,,,,,,,,,,,,,,,,,,,
1.3070333,0.00015163787,3,0.3889004,0.75036412,0.9478358,0.080947228,1.4033945,0.10509382,204.0,0.001,0.36447,0.621,0.010843,-0.0016064,-0.015967,9.2168e-08,0.0,0.0,1.0,0.0,2.2e-06,1.0,0.000234,-0.000167,-108.0,-6200.0,6200.0,-108.0,0.297,17.0
1.2836096,0.00017961963,3,0.47899374,1.4260218,1.2844523,0.10218017,1.0597743,0.098248005,205.0,0.001,0.4985,-0.73326,0.0018444,0.002516,-1.5641e-07,-6.2897e-08,0.0,0.0,1.0,0.0,1.03e-06,-1.0,0.000211,0.000211,13.8,-5470.0,-5470.0,-13.8,-0.0276,11.0
1.1466697,0.00018717359,3,0.74748683,3.4011188,1.3885766,0.096232288,0.82484007,0.072408512,,,,,,,,,,,,,,,,,,,,,,
1.3213788,0.00013833298,3,1.0605506,0.63485026,0.93773896,0.070416138,1.3100808,0.086181737,207.0,0.001,0.49087,0.5484,0.001121,0.00019815,-0.0022427,7.4944e-08,0.0,0.0,1.0,0.0,2.49e-06,1.0,0.000156,-0.000358,-12.9,-6280.0,6280.0,-12.8,0.0262,12.8
0.61477709,0.00014602547,3,1.0017234,1.001877,0.88769323,0.096179739,0.62035251,0.054429624,,,,,,,,,,,,,,,,,,,,,,
0.65779817,0.00013403359,3,1.4590063,1.4073052,1.2030982,0.10317881,0.71341401,0.066724628,209.0,0.001,0.34365,0.29875,0.00025882,-0.00086645,7.5068e-08,6.0916e-08,0.0,0.0,1.0,0.0,2.06e-05,-1.0,-0.000236,0.000608,6.01,7100.0,7100.0,-6.17,-0.0175,-20.7
0.58053285,0.00012421225,3,0.94589764,0.80609578,1.5081778,0.095767885,0.88754678,0.077569947,,,,,,,,,,,,,,,,,,,,,,
0.5775305,0.00013260476,3,1.2007515,0.78826934,1.1838051,0.067619503,0.68595648,0.043446004,,,,,,,,,,,,,,,,,,,,,,
1.0029706,0.00013343956,3,0.61501884,0.55945849,1.0387174,0.089763977,1.0066288,0.082916752,,,,,,,,,,,,,,,,,,,,,,
1.3311483,0.00017956358,3,0.67836279,1.2412132,0.72931951,0.12647642,1.109198,0.12453667,213.0,0.001,0.534,0.74662,0.0020166,0.00072931,-0.0034312,5.2393e-08,0.0,0.0,1.0,0.0,1.22e-06,1.0,0.000171,-0.000215,-13.1,-4840.0,4840.0,-13.1,0.0245,9.06
0.84498537,0.00016932379,3,0.51469243,1.1279209,1.1292384,0.066352397,0.94765311,0.058966756,,,,,,,,,,,,,,,,,,,,,,
1.7629154,0.00012710562,3,1.2796755,0.70789886,0.51188821,0.071018368,1.4093927,0.093454927,215.0,0.001,0.67751,0.64621,0.014057,0.0038711,-0.025692,5.3144e-08,0.0,0.0,1.0,0.0,1.47e-06,1.0,5.98e-05,-0.000409,-159.0,-7290.0,7290.0,-159.0,0.234,10.8
0.78804773,0.00012514852,3,1.6456271,0.61712569,0.44010103,0.051049523,1.0552675,0.051254354,216.0,0.001,0.46705,0.35238,0.0068067,-0.019829,0.0006552,3.3501e-08,0.0,0.0,1.0,0.0,1.43e-05,-1.0,-0.000183,0.000754,159.0,8250.0,8250.0,-159.0,-0.341,-17.7
0.93660647,0.00013046399,3,1.0706047,0.76409966,1.0711288,0.095858388,1.0275203,0.089880802,,,,,,,,,,,,,,,,,,,,,,
0.45937237,0.00012549048,3,1.7900749,0.95682687,1.5327545,0.10613482,0.66289103,0.063604571,218.0,0.001,0.44416,0.40367,0.0059144,-0.014409,-0.00014552,3.3084e-08,0.0,0.0,1.0,0.0,9.92e-06,-1.0,-0.000321,0.000758,95.9,6550.0,6550.0,-96.0,-0.216,-14.8
1.020473,0.00015326308,3,0.69351023,0.98324031,0.98342562,0.11380349,0.90828925,0.092805259,,,,,,,,,,,,,,,,,,,,,,
0.877051,0.00015875473,3,0.79888314,0.96148789,0.71193808,0.10033269,0.96639282,0.088119566,220.0,0.001,0.5028,0.81858,0.00042593,7.0327e-05,-0.0005907,4.2691e-08,0.0,0.0,1.0,0.0,1.38e-06,1.0,0.000215,-0.000174,-2.26,-4330.0,4330.0,-2.25,0.00449,8.61
0.85377651,0.00012693464,3,1.3638076,0.77672392,1.0341792,0.10532813,0.84955889,0.080955543,,,,,,,,,,,,,,,,,,,,,,
0.49555731,0.00013949313,3,0.74646896,0.75925732,1.0747502,0.1421389,0.62952131,0.078343876,,,,,,,,,,,,,,,,,,,,,,
0.67368186,0.00012417155,3,1.0472114,0.80928218,1.6447694,0.088538848,0.74716622,0.060771909,,,,,,,,,,,,,,,,,,,,,,
0.79244673,0.000182437,3,0.50764978,1.0773901,0.4936676,0.068982027,0.66558141,0.042950012,224.0,0.001,0.46705,1.0371,0.00013738,7.461e-06,-0.00013996,3.9852e-08,0.0,0.0,1.0,0.0,1.07e-06,1.0,0.000202,-8.26e-05,-0.463,-3460.0,3460.0,-0.458,0.00099,7.42
0.82979488,0.00013990338,3,0.99845403,0.77938569,0.7113148,0.059630498,0.92447966,0.052025188,225.0,0.001,0.51819,0.77946,0.00026054,3.7405e-05,-0.0003717,4.2264e-08,0.0,0.0,1.0,0.0,1.56e-06,1.0,0.000249,-0.000215,-1.6,-4760.0,4760.0,-1.59,0.00308,9.18
0.95986438,0.00018685908,3,0.35668358,2.1060126,1.1908586,0.096376389,0.7195462,0.063251093,226.0,0.001,0.46705,-1.0377,0.00087064,0.00083907,-1.8738e-10,-4.9706e-08,0.0,0.0,1.0,0.0,8.67e-07,-1.0,0.000213,9.59e-05,3.39,-4030.0,-4030.0,-3.38,-0.00725,8.64
1.5070708,0.00017109131,3,0.61952925,2.1739342,2.4326422,0.10218758,0.97075337,0.090001911,227.0,0.001,0.46705,-0.52906,0.00034124,0.0006451,-8.8769e-09,-8.241e-08,0.0,0.0,1.0,0.0,1.57e-06,-1.0,0.000188,0.000288,4.24,-6560.0,-6560.0,-4.22,-0.00908,14.0
0.412146,0.00012790729,3,1.0323851,0.65910095,0.94585025,0.092695192,0.65278435,0.055376854,,,,,,,,,,,,,,,,,,,,,,
2.0783827,0.00016345034,3,0.53289485,3.1187801,2.4320874,0.072219893,1.2458574,0.083914533,229.0,0.001,0.52871,-0.5396,0.0090174,0.016785,-9.6182e-10,-8.2704e-08,0.0,0.0,1.0,0.0,1.01e-06,-1.0,0.00018,0.000277,137.0,-8210.0,-8210.0,-137.0,-0.259,15.5
0.70904958,0.00014405488,3,1.1625082,0.65770054,0.50720453,0.075575508,0.79680258,0.055987768,230.0,0.001,0.65739,1.0581,0.0010528,5.245e-05,-0.0010474,2.3847e-08,0.0,0.0,1.0,0.0,9.03e-07,1.0,0.000243,-0.000135,-3.98,-4000.0,4000.0,-3.98,0.00606,6.08
1.6987674,0.00011925489,3,0.77673215,1.0055743,1.6078585,0.10697045,1.4253567,0.137738,,,,,,,,,,,,,,,,,,,,,,
0.59369522,0.00012451649,3,0.86014605,0.69601613,1.1562841,0.086070329,0.87548387,0.069381148,,,,,,,,,,,,,,,,,,,,,,
0.94029927,0.00015931232,3,1.0513861,0.99735576,0.58776158,0.10055919,0.79656875,0.072783425,233.0,0.001,0.5985,0.83712,0.00018069,0.00022115,-0.00043704,3.9161e-08,0.0,0.0,1.0,0.0,1.22e-06,1.0,0.000214,-0.000254,-0.95,-4380.0,4380.0,-0.943,0.00159,7.31
0.89997536,0.00015714554,3,0.8901071,0.70342463,0.49572939,0.093856923,0.67603064,0.058006171,234.0,0.001,0.5985,0.93668,0.0013342,0.00024598,-0.0016705,3.3877e-08,0.0,0.0,1.0,0.0,1.01e-06,1.0,0.000221,-0.000192,-6.14,-4310.0,4310.0,-6.14,0.0103,7.2
0.52512836,0.00015098367,3,0.64106536,1.7297479,1.9606459,0.099263035,0.47032297,0.042470116,,,,,,,,,,,,,,,,,,,,,,
0.50590706,0.00014064444,3,1.1435287,0.82998824,1.0943511,0.084421828,0.76355481,0.059442256,,,,,,,,,,,,,,,,,,,,,,
0.86415064,0.00013706586,3,1.0372839,0.8688364,0.60518855,0.1135885,0.92043859,0.093886316,237.0,0.001,0.6228,0.93416,0.0010916,0.00017907,-0.0013477,3.1898e-08,0.0,0.0,1.0,0.0,1.04e-06,1.0,0.000219,-0.000197,-5.59,-4780.0,4780.0,-5.58,0.00897,7.67
2.007123,0.00017400534,3,0.90702862,1.428018,1.1118689,0.060209274,1.3031083,0.074003905,,,,,,,,,,,,,,,,,,,,,,
0.79116052,0.00015067558,3,1.3306874,1.365306,1.213002,0.081617191,0.84546369,0.063797943,,,,,,,,,,,,,,,,,,,,,,
0.52897322,0.00015299729,3,0.41669932,1.1762964,0.54340357,0.082580328,0.67680347,0.051627465,,,,,,,,,,,,,,,,,,,,,,
0.74860477,0.00016714478,3,0.6921677,0.97301465,0.93735445,0.088333383,0.76764971,0.062305652,,,,,,,,,,,,,,,,,,,,,,
0.5218941,0.00010665609,3,2.0012031,1.0942744,2.2755671,0.077315003,0.92619962,0.066468909,242.0,0.001,0.52871,0.44155,0.020169,-0.044083,-8.3658e-05,2.1858e-08,0.0,0.0,1.0,0.0,7.39e-06,-1.0,-0.000307,0.00081,362.0,7920.0,7920.0,-362.0,-0.684,-15.0
0.6709674,7.6600059e-05,3,3.1714389,0.29199275,0.65758371,0.10910396,1.3753368,0.13529316,243.0,0.001,0.9742,0.59654,0.1468,-0.20166,0.0017404,8.0714e-09,0.0,0.0,1.0,0.0,2.69e-06,-1.0,-9.58e-05,0.000956,2780.0,11300.0,11300.0,-2780.0,-2.85,-11.6
0.68861979,0.0001383444,3,1.0354974,0.66014117,0.57762128,0.10274715,0.68437082,0.063765302,244.0,0.001,0.55866,0.9246,0.00042414,2.0393e-05,-0.00047915,3.0796e-08,0.0,0.0,1.0,0.0,1.2e-06,1.0,0.000241,-0.000142,-1.97,-4290.0,4290.0,-1.97,0.00353,7.68
0.36464545,0.00013370223,3,1.2869191,1.5802183,0.83012331,0.091397166,0.64064354,0.053649627,,,,,,,,,,,,,,,,,,,,,,
0.62594688,0.0001337787,3,1.2969326,0.67880434,0.63896155,0.1768474,0.79795116,0.119909,246.0,0.001,0.5985,0.93371,0.00047284,8.886e-06,-0.00051536,2.7692e-08,0.0,0.0,1.0,0.0,1.18e-06,1.0,0.000232,-0.000145,-2.14,-4210.0,4210.0,-2.13,0.00357,7.03
0.39405385,0.00013965489,3,0.82419991,1.1268892,0.40651909,0.11559723,0.7064209,0.073198199,,,,,,,,,,,,,,,,,,,,,,
0.54446638,0.00012119798,3,1.6047564,0.61877573,1.0189788,0.13745685,0.91705835,0.11082245,248.0,0.001,0.41259,0.36115,0.0015372,-0.0041584,-9.245e-05,3.526e-08,0.0,0.0,1.0,0.0,1.22e-05,-1.0,-0.000333,0.000683,31.6,7440.0,7440.0,-31.7,-0.0765,-18.0
0.913176,0.00014374014,3,0.80525166,0.91784769,0.39126503,0.073178835,0.91446483,0.062356427,249.0,0.001,0.67751,1.1748,0.002334,0.00045,-0.0024369,2.5527e-08,0.0,0.0,1.0,0.0,6.34e-07,1.0,0.000204,-0.000133,-8.88,-4470.0,4470.0,-8.88,0.0131,6.6
0.47920221,0.00013602257,3,0.76704508,0.70955318,0.85140711,0.058092609,0.59066176,0.032429062,,,,,,,,,,,,,,,,,,,,,,
