0,1,2,3,4,5,6,7,8
4.4955235,5.6390362,501.39337,149533.576640475,85271.4387616425,0.41300774,540.18573,154412.9660808,120382.00024679999
4.2341456,4.7009802,531.25153,109297.05160734,109777.62283845,0.53472662,572.57562,147090.76610535,86096.767665525
5.1678681,7.5461407,420.51575,106011.84307251,78896.26898556,0.43079358,459.62552,136291.165772925,129655.60554172499
4.1050024,4.4142733,405.55725,123031.17405,89936.723555265,0.67375791,443.06262,57864.7721277825,132251.36371635
5.4789019,5.129251,386.00427,117968.64199612499,172095.813626025,0.52310216,427.36792,91599.1982508375,80722.06460553
4.8189201,4.7213774,515.71436,181089.9587499,124094.809997925,0.34709382,565.46277,107647.303594335,107884.2575507625
4.7087178,6.7192755,243.89209,81153.76337960249,119152.26873255,0.48036319,280.50909,93446.20926341249,84219.6371083125
7.0514364,4.9193282,418.1008,150600.67073684998,95900.13693348749,0.39300278,456.12103,79068.87469041,90313.22656662749
6.4611468,5.2444773,355.30081,68853.5935239525,136338.233726325,0.57097208,391.14569,133336.3635948,135442.51525515
2.8987281,5.0942411,561.3114,162479.097340425,65020.3937886675,0.46216184,598.46704,130151.59454475,121171.746195675
4.4488559,5.5719843,404.4223,98636.11606504499,126270.76287615,0.42575318,439.87628,88987.57320918,80916.9034198275
4.0432696,5.776185,391.18469,86340.0182372175,125332.69949325001,0.43916917,423.69037,145948.92726345,163954.287767475
4.3913589,6.225656,406.24692,133360.698283725,119625.605702775,0.52905273,452.14227,168746.445993375,131007.53270422498
5.4980092,3.6057544,511.8671,163613.89223564998,156971.6710071,0.44545275,552.45996,137699.61857669998,161408.3130051
5.3822088,4.6771922,523.97522,138427.94177474998,119980.87823564999,0.41307047,557.86621,83284.86825006,114957.9118097625
4.1209941,4.922514,544.7713,113747.22216058499,129314.72261984998,0.54590869,579.25269,68730.51245044499,83032.973467695
4.3677063,4.8905506,576.3255,114234.61105013249,98864.73681206998,0.47313166,608.64301,72064.371795885,95017.4712320325
3.1481125,7.0979996,182.77798,122714.77667587501,114764.82759964501,0.27834496,226.70187,118879.60881315,99413.1260477325
4.393981,6.3316936,233.96167,56090.7698237925,69168.54729516749,0.46343678,269.28299,109505.5094921775,83533.6309711275
3.0383487,4.2668571,276.08438,114604.7884349175,113220.86759699251,0.60218257,306.90222,151541.98338675,128106.48268589999
4.7414169,6.301177,361.65527,156245.796363825,102507.81845382751,0.47609001,403.93457,62968.909885140005,84964.054622085
7.0133495,5.6541705,455.4241,118724.94370395,126594.981700125,0.41692993,487.0141,70151.263729815,106936.6738155525
4.7200022,4.4792132,437.26923,135837.846608325,131734.45175475,0.58638132,482.2081,148653.7331595,170122.394522625
4.4264951,3.251658,520.75073,147988.5153684,103556.66443464,0.49743083,561.19434,144694.164788775,94840.7319953775
5.8637538,6.3709788,323.4342,95426.327659095,155563.403875725,0.58156002,359.50137,156822.158307,161185.819447275
5.6815028,6.8827519,527.27338,137067.346032075,79697.05547952,0.53603196,569.73126,151957.622658675,111465.92804622
5.1944242,4.9899778,342.75739,143351.451619125,114864.8945791725,0.52843618,377.19897,127192.52190142499,88281.50284827
6.0498962,6.7676139,394.43631,141831.235635075,118727.25300442499,0.48582131,434.55417,78549.890160645,71459.5520760525
5.0976734,5.5618629,599.08173,93628.82503152749,139618.136672325,0.31976029,640.98932,140475.780696975,63668.8542173025
3.1324134,4.9761381,462.04654,95661.69991876499,126907.38711765,0.62334633,499.67578,118031.979493575,148791.5484984
5.1340609,5.8862772,519.84155,91069.65708468,104034.12565305,0.48080528,566.06476,68150.77126959,140068.624332825
4.2111402,5.8197083,357.20636,100151.179639995,140845.21075035,0.5010125,402.38211,90335.691766575,167408.212170375
5.9562435,5.5388737,384.37823,100359.39382980751,181837.77754995,0.36675757,421.98297,183862.8367896,96975.146476365
5.1205511,4.305027,381.26007,162792.67481497498,110354.59750054499,0.6190021,421.3884,131688.486231225,88087.95213624749
4.2030525,4.9762759,407.45328,167015.41060365,148474.30399395,0.35898986,452.10629,83238.65903151,134272.04805007498
5.9153252,4.0634851,335.1683,90647.15953847999,136584.342492525,0.4490855,373.67542,124249.7420112,87287.271243465
2.3251619,4.8678865,509.18436,90479.59019747999,110472.8255616975,0.54451442,549.19012,73469.108830755,125066.143554
3.8479342,6.2690525,560.88123,115302.14959981499,161640.786454425,0.49532679,594.06915,131499.634191375,103540.94958688499
5.985899,6.6442776,142.46353,133124.012391825,79560.3901490475,0.62793559,181.14207,84697.856102205,152189.82920392498
4.5706496,5.1818943,554.67114,108867.55537211249,84071.230319445,0.52110255,596.89001,98656.23599049,31461.2168812575
6.0546017,4.9738383,469.12723,114753.9483574575,120923.502196875,0.50398892,510.76959,88719.14429959499,115794.4843379175
6.3744369,4.6160631,580.59723,247074.51797955,144013.95395137498,0.65106988,621.98724,116585.81198355001,137309.18433307498
4.3105702,4.9218068,355.85565,112918.16472282,121470.42346012499,0.46002835,394.84793,129639.5332746,107605.13855274749
4.7890739,3.1973052,359.40372,148485.7460556,105436.56151061249,0.71021509,402.7308,128708.18891167501,83561.3820322125
5.1916037,5.9860387,432.71158,139271.0569341,86074.86528504,0.61286384,470.74713,206422.903728975,150059.21520487498
5.3259006,5.6273942,325.31201,81694.0514963625,122421.971301075,0.69438082,369.74976,120185.547243075,154310.35887075
6.5142641,6.199203,318.84552,100440.0824130375,110648.26973336251,0.60384059,367.43488,98326.83922745999,177980.15493135
6.1602697,4.4638858,469.18359,146515.727078025,94489.02553303499,0.35200596,507.06082,91685.5985812725,152235.70189125
5.0485849,4.4652905,509.34045,124529.10934605,110387.377962765,0.54943132,551.44562,152919.44050425,110712.88953082499
3.6038227,5.294445,526.04779,149900.256421425,124219.82554575,0.41954431,569.3634,120291.87950564998,70648.32383049751
4.5292058,4.7098017,448.85281,124821.56658510001,114997.753625445,0.55019301,488.00177,103728.7885517025,59023.8065548275
3.8643308,6.1503224,299.42874,130069.57376205,136754.89419644998,0.4825215,335.01422,156670.40593357498,106743.30065276248
4.709857,5.7858062,507.06836,142533.48346545,148801.8997347,0.50074422,540.99023,95105.49735641999,105829.802888835
3.2833238,4.5283504,378.88336,120729.60218865,100390.69123373249,0.31100419,422.15155,161383.606971375,89243.85566244749
4.1378036,5.5688324,490.31473,63176.33728815749,173880.09057645,0.52750862,542.05939,145853.79336749998,115083.69905849999
6.5372653,5.5938492,506.9231,34474.2180731625,130853.85397965,0.51931769,549.56976,157439.646686775,130583.56138335001
2.8500397,3.1204443,391.98221,102361.10360470499,105429.84365109,0.38210949,432.10571,103473.8069656875,98103.37553134501
4.2219448,8.3639317,422.86493,90328.951858455,119183.148373575,0.33324736,459.66031,100702.78913134501,151576.692521025
4.8575563,7.0192099,506.53705,81999.720487125,133254.69094785,0.61680925,541.41187,170944.203774075,147783.150089475
4.1066589,5.0022564,382.87665,166256.347018875,80934.4610661525,0.43701267,426.45273,155239.335910575,132855.44886975
4.2293859,6.0307927,509.16718,116655.288274725,126068.762909475,0.47469786,555.48206,105622.253638305,132619.888616775
4.9802246,6.413506,518.33899,85888.786726665,80707.533419325,0.49045661,553.5166,129525.55363005,96680.03528244748
4.392776,4.7648458,365.18869,136977.9099579,94292.741955375,0.6656673,406.90277,78014.438809905,120894.258793875
4.9531932,3.8341451,620.44434,188732.40880177502,106883.6295317775,0.66079944,658.76385,90318.21767283,84272.2938009525
6.5505013,6.9111786,464.44952,96759.45200973749,74112.82343702999,0.53042972,505.40921,133477.138087575,155337.5682147
5.107254,6.1955714,481.01678,140711.770317375,64207.974918847496,0.45777532,521.46759,121178.035848225,102323.13243845249
6.078959,4.698904,424.09906,94014.37493057999,94034.73855105,0.52711964,466.88904,130995.96299279999,150810.52696694998
4.3831863,5.5627155,469.50192,160136.747178225,121663.00055249999,0.63362318,505.4805,171818.7323826,212629.444670925
6.7663841,6.4147835,349.02591,111026.64803596499,126460.810182075,0.6006816,391.80353,140996.731033275,108845.3002140675
2.922812,7.1091137,518.3302,161715.53119995,188092.47727064998,0.67889482,557.72992,95678.05649675248,143756.1130104
3.9172931,7.387578,578.50562,136586.60537489998,110331.147076425,0.60494971,620.2356,113466.1663673475,81921.6487242825
4.7915463,5.3206186,356.55603,55685.11044336749,97338.108167505,0.5323925,398.4213,118810.57349392498,92848.8825853725
4.9286385,5.8386822,491.57831,115424.88137712,137112.63849314998,0.45066485,535.33112,115076.7827616,112636.511296545
5.5955906,6.1759973,367.90158,130033.69257074999,147986.136440775,0.47943619,400.45206,129261.051691725,126747.372322425
3.9617705,4.7117243,431.09711,161504.6769807,114432.720019575,0.62645662,472.99939,120393.59316727499,102699.9847460175
3.7457182,4.610898,446.75491,134421.1545918,78025.1347005975,0.32774949,480.03833,107947.7273397975,109292.19395317501
5.4583273,4.6362586,391.62979,113428.14065982749,48413.922799365006,0.45548275,431.3808,94151.43945671248,169841.565017625
5.6962872,4.3632174,430.53784,103088.75490075749,82767.1683412125,0.42666921,472.01758,140104.575151275,127707.7047888
5.0422134,4.8531885,518.32251,66433.2980882325,115011.1881840375,0.57996571,559.47961,124570.23578265001,103518.87081762
5.2492285,6.2166142,403.52811,90924.691037475,73340.92060579499,0.35919255,451.22925,105282.5532175275,156488.7835128
6.449111,4.8867779,468.68579,108865.518777975,101951.31649473749,0.4870865,501.9064,111631.3795614075,174161.744002725
5.844172,4.8878698,493.85571,155096.91357525,133148.219430975,0.54230452,534.20618,70942.455602505,107150.2991953725
5.4202847,5.6145787,325.78064,97639.84902655499,94167.90627768749,0.41290671,361.18533,168519.531111525,141140.39505277498
5.0971999,5.1457095,626.32593,127640.58421619999,82662.52453702499,0.44749591,668.15125,107736.93462453,109875.22153550999
4.4226079,5.2041054,572.3866,96130.5389751,67694.7076348275,0.41457179,612.15051,98017.8838352175,141930.73283242498
6.275847,6.7082052,479.60178,111692.3358103275,96144.206784645,0.49888337,513.52869,121549.7403885,170902.09095285
3.4489415,5.1420355,212.3815,152131.1915391,126252.38130854999,0.41592807,251.98239,81255.64066502999,119578.119986475
4.9286227,2.9337103,436.63666,108346.745450565,124563.586389825,0.51417679,473.97177,136317.252745125,138251.750271675
2.4796417,6.8371587,475.82703,112004.30141635501,76927.55435659499,0.61747891,519.4408,141368.772104775,143978.5485456
5.2922583,5.8536115,371.78754,68133.11382435,145393.85962365,0.45050329,408.53244,108978.0258083025,130340.26091219998
5.8075676,4.0567665,415.03571,141609.449953275,122621.80122157499,0.59896737,460.33847,122231.053655775,105103.1031638325
3.3927584,5.2036228,328.66217,36691.811468445,140181.5015475,0.42486307,370.22003,130746.07115145,110290.3095924975
5.7945852,4.9652796,593.02014,154122.075452625,128124.434886075,0.14445755,636.47876,82867.02527883751,53223.403099732495
5.0722485,5.3223681,471.08301,133468.411484775,78286.4639617875,0.36713594,508.6037,104368.14797974499,142217.71273567498
2.5663888,5.9342055,456.05618,107530.76863338,100325.90433111,0.45143619,498.0788,139190.0109315,94332.09522055498
6.2840462,3.829525,438.6001,56342.730751949995,123330.7100493,0.62191659,479.93781,161359.73646344998,106353.65667728998
6.1284695,2.9290471,618.02673,149388.311196525,90148.9645152525,0.74100834,656.51514,124306.07037555,62702.88775403999
6.4815464,6.4474974,545.1438,90621.8721180525,105870.15298271249,0.39756578,582.09613,71237.201253885,108129.54587704499
4.3232956,5.7407689,345.33102,182653.958606775,144241.449059475,0.59741205,388.08063,92899.6361359125,168170.89636694998
5.4581017,4.3626451,489.98532,141111.55780814998,201742.92644625,0.44658971,519.78815,76636.25640959249,112707.49501551749
4.7251935,5.9618592,398.76413,110412.2893965825,74798.64158091,0.5456385,436.25281,83195.436817695,94400.64431018248
3.0417044,4.6779828,586.08844,113279.3683284225,116153.58984539998,0.36315215,622.36926,60776.909109292494,77637.06197781001
4.5113835,7.5609465,538.18335,64987.33133649,156277.32585825,0.4984268,581.76459,126925.62943095,83678.5970183325
6.2228742,4.6283994,463.35339,102782.20048473749,144933.519721425,0.48427218,493.51355,142978.67946255,155688.5354688
7.0061836,6.2969704,363.73282,161474.029430175,95960.6847031275,0.64577186,399.47104,78737.05954437,74239.31275953
5.4088559,5.7173939,525.91644,88211.13881093249,66505.56526767,0.77100414,563.25122,116222.393074125,180434.79047744998
5.1285357,4.9811902,482.95251,118644.164605425,148976.605858575,0.60460216,509.57458,165982.317765525,80614.4662892775
6.7548938,7.2142296,357.03461,113790.284231955,178181.65590344998,0.52477413,395.64291,133816.616861925,114417.7791936375
5.7275724,5.9030256,326.02811,107930.8613231625,78479.6212804125,0.44923764,373.90182,161128.585929975,150951.4755276
4.4601212,5.0928936,566.99249,110922.9511610175,152127.675368025,0.44763428,600.34027,130567.22221215,118890.06449017499
6.3268633,5.0664973,349.61826,85750.4433818775,148365.91773045,0.57784885,386.56357,153592.8046719,133305.95973930001
4.2433176,2.9700079,495.5047,191578.24449014998,55455.0785861025,0.31013697,542.48297,159322.2835911,143996.90690414998
4.5145206,5.9477277,517.37708,203526.82044735,110062.3967214975,0.46699437,554.33136,8578.193458137,89180.9452115175
3.0144982,6.3944554,542.97882,85309.0443853575,114759.1170128925,0.40679479,573.79675,113001.1892969325,104838.5594492175
7.4467115,4.0928431,378.72543,111058.57672605,216630.98660857498,0.5599885,420.45023,107437.3858602525,147765.743301975
3.0467911,5.6952062,533.99194,62141.711492279996,96871.54823988,0.59331179,573.02411,71178.56823087,87897.646049415
4.3662181,5.015852,493.99011,169423.500399975,86728.3961590125,0.64496529,532.7915,123804.56922315,121186.72763745
5.7446027,6.0264406,353.50793,71137.3385139975,117256.22860185,0.62180048,396.36325,95357.66832648001,87001.57828203749
4.9347587,6.3514915,497.97751,121572.87981135,106968.16965685501,0.51774728,534.2171,91158.684679575,160004.40917512498
5.9162803,5.464334,334.75079,153878.80979504998,68122.88791692,0.507725,378.66611,102062.40661256251,133025.0838162
5.6560631,4.9829383,441.90393,130575.055266525,145990.28579055,0.5079487,480.33524,189129.840573975,101686.5406896225
6.6244493,7.1648617,357.72009,95969.39389913999,85718.144507445,0.43869072,392.46347,98202.6464404575,126532.58416919998
5.0507064,6.5967617,480.61157,139181.02902915,173660.46333630002,0.41189867,530.62164,146475.830721075,200499.71047395
5.476469,5.4931192,375.99829,66759.06959765249,128568.94621619998,0.45004481,416.50989,92502.78110860499,126434.235819825
5.9781485,4.2374086,711.70215,66000.9575839275,177920.844204075,0.59075075,756.12622,82396.22157642,100462.38282873001
5.5458865,6.1009903,484.39041,122636.50415475,156355.923306075,0.58681738,516.80072,157077.56229772497,125874.96734197499
3.604291,7.1535211,558.56653,124329.1169622,73712.59845566249,0.18613917,594.67303,114197.3373158325,166078.2987918
5.8005033,7.1761651,329.73608,106247.91160368,136324.93494067498,0.34081525,371.34839,108479.891128605,111283.96561286249
4.4452715,5.8982854,377.83603,151036.966063275,129878.621303175,0.44711292,412.70325,125518.16301179999,122093.029435425
4.1316066,4.7163701,381.242,111710.69532933,63521.70303804,0.52500772,422.50766,102464.0809991025,71023.97971153501
4.4722719,4.7254152,544.88031,178283.72930535,168111.82933469999,0.58246243,588.47998,144991.310255925,137402.28743715
6.2647791,4.7288313,653.82056,89888.5821833025,198270.6901029,0.52453637,695.0354,207830.3585436,162776.60254785
3.8623741,4.7724886,458.13831,103446.36110360999,64873.69054407,0.39229697,496.54501,107776.47704346749,132593.917689825
4.4656048,5.1720204,436.67935,73086.24305833499,88121.0644878825,0.43029824,474.56012,136743.2200443,118737.627449775
7.7546282,4.4278321,460.6076,85241.8797155625,169665.872509125,0.44411436,501.22757,140493.976592175,123185.549046075
4.9735284,7.051703,406.77481,118009.466715075,75306.281527035,0.45918664,443.70428,5224.8229606335,164653.460398725
4.6125832,5.7938042,396.58337,83832.6981476175,100396.114028265,0.59580886,442.67511,114071.31797659499,49014.97917173999
3.5758994,4.6710949,396.86423,135132.30309285,62190.5723447925,0.56381321,440.10437,82593.42887427,143623.833029925
4.8464508,5.2100921,461.54675,189886.20030442497,128878.357666275,0.44068944,503.84897,70136.716297275,108853.7877636525
4.5774293,2.4399338,170.46118,135934.906855425,116808.073450875,0.45006734,212.6846,147976.5394986,91872.7122632775
5.4577374,5.3784375,452.59619,199942.50760155,109996.6594082775,0.51990879,489.91736,79068.81898868999,96975.64431048749
5.2535276,6.7887549,382.04956,91169.5523172375,105084.5219984025,0.5051437,428.63416,88509.0989157375,57763.76982354
4.973031,5.4108925,497.74768,169657.33157872502,146126.2211964,0.53283143,540.12915,110174.9815021425,63024.720687675006
3.686595,6.3355355,564.90527,88438.198749345,140482.070349525,0.49543738,604.70599,227844.9613197,146675.97396375
4.0288119,5.9238763,554.53912,80076.94004946749,139206.80267917502,0.6290884,599.22534,118863.90789082501,131855.104001175
4.8902636,4.7297854,557.08698,151024.83933465,166196.0150934,0.34739423,597.58472,91293.25307238,151704.6092001
5.5744596,3.6832736,552.62646,62275.760002365,107620.99729661249,0.64995474,601.62677,67872.9577806375,99225.89516002499
4.3687758,6.1328297,543.8717,62437.790503582495,144415.79544307498,0.5348773,586.02557,94656.00304326,111548.1449453925
5.3526311,6.4767814,465.62042,121171.08473775,94127.05834968749,0.65228993,507.28619,152596.18485584998,107048.96964352501
3.0836823,5.0544515,518.46185,134027.076527325,91509.24113349,0.37856647,561.11694,124935.5230206,88304.02374993749
6.1073322,7.1962223,442.42657,151594.934834325,163452.4268748,0.55924034,482.33212,117178.47828435,105827.73264157498
4.9282727,5.2407513,564.51849,101318.99637155999,142316.885006325,0.50382662,607.1889,99739.45689525749,59810.2568186025
4.2669196,6.5197315,479.63016,105536.38479511501,149433.870561675,0.52782232,517.66241,108605.8222734525,114629.33548665
3.7675152,5.4947228,317.01959,143762.63475345,113522.9287409325,0.43207386,359.12228,143034.59006400002,149395.62204727498
3.7161641,6.1607943,408.16983,132465.687688575,145238.08048005,0.52938437,448.29221,187832.0485206,135931.100571225
5.1131063,7.4306536,501.78326,132616.72058145,62826.0628242,0.48043776,550.27539,108952.250997825,136906.112761725
7.3097916,4.3282747,323.6373,127091.6437656,112048.15955813999,0.51601624,362.00702,150171.04801230002,75220.54033362
4.4788885,7.0723433,377.71991,146240.142818325,128768.137887825,0.4690761,418.58176,164466.1981788,90858.43848334499
5.8267498,5.2923269,449.06943,95914.51261905751,127465.35588870001,0.41103569,486.84338,127302.63723915,76449.596464515
4.0697074,4.0369191,354.34302,104935.915611705,101696.8547914425,0.48434123,391.40118,70101.3573096,42186.667780289994
3.6275125,4.4995852,300.9371,117338.98046962499,159104.2113573,0.77090943,347.2547,100539.47516966249,137573.999593575
4.5622048,5.8622856,553.51239,123316.07674327499,178147.619831625,0.47528061,585.96887,159904.11126555,107352.02645570999
5.4831185,6.3066397,636.80182,87075.2948666475,24331.735573387497,0.60431105,671.15942,71362.9548495,108250.78415198249
4.8120098,4.7582111,413.6145,123454.240217925,128305.256594625,0.5436852,461.84253,36938.471449582496,141477.831430725
5.5329633,5.0228739,339.04636,89229.506667285,153274.596991875,0.4052639,382.64203,115730.70586851749,174369.82474050001
4.7831187,3.5093343,518.68878,85503.7567103325,128979.1429659,0.55111885,555.58203,119871.552005625,102273.61941163501
5.0792861,5.1784263,498.87238,117706.53058995,94952.6738853375,0.51935744,534.71387,162540.578113875,136079.9053953
5.3774018,4.0099683,534.22913,83706.203022855,78547.49962849499,0.40517691,565.94177,157039.174529025,162386.168304225
5.6532106,5.701694,447.91824,72481.47323796,107727.4943434425,0.59708011,488.54269,140819.413891275,100666.16873180249
5.8636308,4.5487843,661.76123,127611.700553475,92569.74153875999,0.55450976,706.61725,102320.255676705,140082.09718635
3.8843448,4.5526729,523.52417,140719.5801627,93890.33648376001,0.59261888,562.79547,53505.9756043875,142626.540151425
5.4609637,4.8292031,468.03918,117695.749986225,139393.797995025,0.466804,501.45648,99895.3567259175,75590.18739161249
5.8365927,4.7479038,399.8009,81941.131561305,92128.934373015,0.45600742,436.92587,160514.3932353,164260.183046475
3.4541149,5.9621568,320.59378,96900.366917265,108025.8257930475,0.38248378,361.39062,150704.5776537,104937.4973084625
6.1638212,5.4880533,569.05768,51296.610977782504,110624.72995439998,0.55681819,618.44452,42379.630142894996,85066.7279779275
5.1278429,6.0848393,498.68698,108473.3287697175,63080.3817918375,0.66898161,550.1347,86463.326759415,137632.53281767498
4.4556284,6.6309638,540.76593,154179.10008847498,118610.34901957499,0.45883119,583.94867,113430.3315941475,116876.22682619999
4.252068,4.531477,471.17465,127095.067100475,107463.89175580499,0.46405226,504.54614,29066.281974472502,79827.56809083749
4.164712,6.5936179,454.74368,157048.98035265,78398.6936439675,0.57821864,490.45056,56799.7784504325,135778.895621325
4.2316585,4.6292262,454.13968,102886.616840235,113058.65954654249,0.40910462,493.63397,186458.37447825,87616.72835002499
3.6764379,5.9665885,507.5239,141668.11082715,116485.35161062499,0.61409056,544.3811,96351.2582010525,147129.85014554998
5.9339075,5.9528804,282.49902,83381.726578425,107173.39568147999,0.71546513,328.8082,134315.495391675,181024.1378841
7.0977249,5.8134675,432.10992,116902.812792975,128114.31574027501,0.56054991,475.45844,64531.804991234996,77343.26209521749
4.4910622,5.4140568,393.65454,92123.1239873475,108553.55317194748,0.54620373,441.33224,91945.9205696925,124818.96717149999
6.1393209,6.8387308,413.52539,172333.938479025,117324.09186404999,0.59139568,455.29434,121047.10199264999,136617.96080144998
5.814229,4.4215961,626.26257,113055.40563773249,67078.26250185,0.58890486,664.72955,103922.03986697999,55239.36787314
4.8928561,4.2989826,321.31766,78704.48448224251,81563.4564929175,0.54219741,367.90314,100226.70072824249,100582.74612248251
4.7168007,5.3234615,494.30188,131195.68847257498,91197.0875341575,0.37084687,540.97559,86511.79886034,122612.6684604
4.5974607,6.3030524,266.44263,133249.07435774998,85662.401011155,0.33726633,314.78061,81343.06335411749,144125.960826675
5.0682564,5.9312305,421.25006,81233.30195440499,88690.9789569675,0.46190894,460.14429,163614.86701575,127354.451443275
5.0828943,4.8894782,436.38269,135418.018102875,145427.443119,0.65878189,475.17227,103539.03484026,150379.16356364999
6.3634796,4.8974204,393.22128,126941.02863562499,101291.34046758001,0.44418722,436.51486,96431.1948110625,100510.8560901075
3.2761726,6.5857277,409.14029,131482.343449125,157972.944237675,0.53010571,443.73608,70638.80115728249,83302.1880036225
6.0117784,5.2269039,521.78278,76463.3304198525,107347.7548300575,0.39956063,569.65112,99954.4539299325,116352.0272229
3.7208433,3.9121683,433.08023,104849.4491354775,108180.01047491249,0.6258738,481.32422,146627.65272165,126625.90775925
3.2132068,5.9744596,393.53073,70255.9841238675,146026.4686995,0.41576493,432.93909,58138.678373167495,144570.77387444998
5.5832152,4.8297696,439.98462,144415.772234025,195825.91840305,0.3506009,476.12506,117178.838024625,113919.65611846499
4.2922416,6.2326913,532.54285,76356.08023935,92624.1632796525,0.53220081,574.49738,144991.54234642498,45584.82547785
4.2403555,5.0126209,404.43262,140714.253685725,158732.33274915,0.59956205,448.80573,84179.38681335,83598.694061445
6.6850452,5.6951599,236.97539,112572.67712542499,146709.11648715,0.54291457,279.87698,151899.692869875,113374.12275640499
5.0408988,6.3984828,736.7699,123362.26275277499,111671.20861211249,0.54467028,771.68701,126219.98147474999,156245.9240136
5.8220935,5.4546733,562.828,176863.184586525,120033.226247925,0.67652166,594.09637,120293.956715625,74937.30985239749
3.5033469,5.1382456,322.91684,146578.2406542,169150.08618645,0.40806088,369.50012,125849.22850552501,95238.10226359499
8.3088512,5.9038444,367.10364,102800.659802655,147879.3864153,0.39421248,409.52972,78800.733573045,98930.09813868
3.5484431,4.8050356,370.60675,195999.185565825,152205.97109819998,0.45633107,412.86728,58916.8337224725,146872.24129507501
5.9276257,6.4109707,450.07266,175355.153353725,132746.540402625,0.42373225,489.93329,105624.92035814999,117043.9818396
7.2353659,6.2725124,415.2309,75644.753028615,137884.33940564998,0.58388507,456.99066,138460.89862575,182008.166790525
5.7601542,4.5470839,389.56055,77256.7074246,103982.4100873875,0.47455657,432.38858,111636.790751415,89750.8817292
4.3593731,4.5492334,500.8522,166334.7587943,61356.811593045,0.4419083,537.24066,120494.204399025,152123.358484725
3.629015,6.237946,352.77826,113459.65971018,130976.9779899,0.50407928,390.23737,169744.98055605,121195.5238674
6.5638647,7.4545798,466.1944,122351.114071425,80708.4582999675,0.42515916,497.65491,78160.4225739525,122285.95466355
5.4350424,6.4662571,324.22833,126569.9507397,113566.66503520499,0.54245651,361.48932,120934.20156892498,114850.264754505
5.211062,5.0066566,657.05817,123737.40223245,98856.45930438749,0.46805051,693.40814,104340.39227684999,57470.611671180006
4.4698529,6.9296293,317.99286,153530.33751382498,121535.80335397499,0.71383274,360.88306,100824.116761125,102009.6176283375
6.3047905,4.9957733,545.20337,138165.691114275,113840.01890519999,0.53507316,589.11615,167186.391675,66628.65214344
6.5888772,3.2324255,339.23587,116849.75690467498,116782.16054654999,0.65532774,382.18298,125426.71935479999,41387.6231255325
5.5073938,5.7824917,413.12415,91773.87884475749,148153.357646025,0.32703745,458.12753,42595.613562194994,147213.414330075
4.9932923,5.0370026,392.86487,88216.7832518925,72939.130174005,0.74922502,439.62604,108095.33805825,117394.867862025
5.3142796,6.423234,366.67441,133059.36358305,109882.7702790225,0.53180516,404.44788,100007.3427130725,112522.74285434998
6.2590899,7.0338993,437.94052,133688.51451044998,107848.30093005,0.42614746,474.52332,151458.07106647498,151514.120922225
6.1229181,6.0101023,467.03458,140886.952226775,113980.579874715,0.30428538,501.625,73996.5321711,63416.832945614995
3.748862,5.2002797,406.36594,116575.41432915,70677.08680616251,0.42971355,441.26846,134773.6536432,82462.434675165
4.4578362,6.2251039,578.54517,134216.091030525,134987.420598225,0.44922125,612.00665,89072.17948004999,103804.68562655999
5.2404575,4.7474427,551.34851,106849.27781687249,76855.78036947,0.49410245,599.38074,123572.409096,133314.233765625
3.6009531,6.1283102,308.46271,98715.66508391999,108686.53290528,0.46898234,344.51205,96256.79156529,61938.8493093975
5.4001846,2.3226707,447.93051,141880.82177039998,72920.47706052,0.37675369,493.64459,93764.38445076751,178154.40847875
3.256886,6.2780299,524.44208,145476.15891495,157761.7999053,0.45052278,572.23053,106397.6691592575,193680.56665725002
4.518826,5.5047555,389.90259,165941.307374175,88427.5585603725,0.59782636,427.21866,167678.179839975,97149.07393661249
5.6302586,5.0084286,383.01724,92679.81858155249,113041.81557850499,0.45374292,422.30267,116579.87046675,75592.6057746225
4.4435902,6.4139342,392.31152,52615.341075615004,75581.550143655,0.59889567,435.22623,130937.80111350001,92832.44245480499
4.3988833,6.4734874,549.51831,105001.85136230249,139252.2576036,0.35472161,594.47235,154630.562529075,133349.7784257
3.9218373,6.9944749,432.36044,102969.87350484749,87115.0751783475,0.53157645,467.08765,89447.2876275075,52444.91121920249
2.4970012,6.0026898,422.00314,116949.230892975,168928.544199675,0.57433116,460.0838,98537.797887435,80197.47509019
4.4200287,6.8274927,596.03046,115177.071387555,97513.2982000725,0.41782981,634.09473,82341.710480685,194251.40484652497
6.0422397,7.1998105,391.86475,59578.0224224925,67736.840183745,0.48656273,426.50348,98430.77979743251,46176.84656706
5.6425247,3.5157967,365.29919,157195.998079875,106434.97654668,0.32855773,390.34979,103082.844716175,172099.283379
3.2577906,5.1827497,353.92642,51939.96004152,189985.720710825,0.44454312,394.08435,141273.243654975,32542.0414516125
4.4347706,5.0890737,393.16727,70044.251442075,77045.7940222725,0.58000994,443.41602,42819.873328725,98791.4298671925
4.4540329,4.8520222,539.1911,147819.6463206,63154.242272557494,0.50451154,580.11383,123178.9228623,99423.24171217499
3.7570391,4.7821116,453.33139,94372.2689256525,105027.50548572,0.48420042,495.15067,98611.890458655,86868.835281015
4.329267,5.2611032,465.19705,164118.77030482498,106127.6365043175,0.42641884,500.39746,106169.40235024499,63418.6699419225
5.3659835,5.1952205,702.59387,94634.42210811749,117055.12218359999,0.38759542,755.11975,115937.81182619248,101054.8181994825
